1.115.897;de-DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date Time UTC;Date Local Time;Batch Time, sec;Batch Time (since inoc.), sec;Phase;Phase Time, sec;Foam, -;AirFlow, l/min;TotalFlow, l/min;Gas2Flow, l/min;GasMix;Pump1, %;Pump1.Duration, -;Pump2, %;Pump2.Duration, -;Pump3, %;Pump3.Duration, -;Pump4, %;Pump4.Duration, -;Stirrer, 1/min;Temperature, °C;Balance, g;AnalogIO1, %;AnalogIO2, %;pH, -;pO2, %;GenericGasAnalyser.ExitCO2, %;GenericGasAnalyser.ExitO2, %;OD600;ExponentialFeeding.Feedrate, %;FeedingInduction.Feedrate2, %
15.02.2022 15:44;15.02.2022 16:44;91035;25,2875;Fedbatch;964;0;2,999734286;3,000354286;-0,0003;21;0;0;0;8468;0;0;3,35;5842,457143;1399,954286;35,72;-1,561453846;-26,2;-26,17793939;6,651;68,66885714;0,39;20,34571429;;3,351450127;10,05939365
15.02.2022 15:46;15.02.2022 16:46;91125;25,3125;Fedbatch;1054;0;2,9988;3,00006;0,000225714;21;0;0;0;8468;0;0;3,36;5881,314286;1400,057576;35,62545455;-1,729654545;-26,2;-26,17871875;6,647166667;70,27085714;0,43;20,355;;3,359755479;10,08391588
15.02.2022 15:47;15.02.2022 16:47;91215;25,3375;Fedbatch;1144;0;3,000305882;3,000544118;0,000177419;21;0;0;0;8468;0;0;3,37;5920,342857;1399,975758;35,545;-1,933708333;-26,2;-26,17752941;6,6434;70,01852941;0,44;20,37;;3,368087032;10,10851391
15.02.2022 15:49;15.02.2022 16:49;91305;25,3625;Fedbatch;1234;0;3,000358333;2,999105556;0,000194286;21;0;0;0;8468;0;0;3,375;5960,083333;1399,988889;35,463;-2,114580952;-26,2;-26,1834375;6,6405;69,46441176;0,446666667;20,36;;3,376438604;10,13316949
15.02.2022 15:50;15.02.2022 16:50;91395;25,3875;Fedbatch;1324;0;2,999651429;3,000394286;6,76E-05;21;0;0;0;8468;0;0;3,385;5999,771429;1399,897059;35,397;-2,31156;-26,2;-26,18091176;6,6365;68,25885714;0,455;20,345;;3,384803245;10,15786209
15.02.2022 15:52;15.02.2022 16:52;91485;25,4125;Fedbatch;1414;0;2,999462857;3,00002;-8,79E-05;21;0;0;0;8468;0;0;3,395;6039;1399,8;35,34;-2,533783333;-26,2;-26,18014706;6,6332;68,05529412;0,475;20,325;;3,392954685;10,18192383
15.02.2022 15:53;15.02.2022 16:53;91575;25,4375;Fedbatch;1504;0;2,999847222;3,000055556;0,000125714;21;0;0;0;8468;0;0;3,405;6078,972222;1399,882857;35,28909091;-2,7017;-26,2;-26,18046875;6,63;67,44882353;0,49;20,33;;3,401139395;10,20608228
15.02.2022 15:55;15.02.2022 16:55;91665;25,4625;Fedbatch;1594;0;3,000508571;2,99904;-5,71E-06;21;0;0;0;8468;0;0;3,41;6119,028571;1400,135294;35,245;-2,92593125;-26,2;-26,17737143;6,6276;67,33848485;0,5;20,32;;3,409585532;10,23101083
15.02.2022 15:56;15.02.2022 16:56;91755;25,4875;Fedbatch;1684;0;3,000014286;2,999425714;0,000448571;21;0;0;0;8468;0;0;3,42;6158,628571;1399,714286;35,209;-3,103630769;-26,2;-26,17824242;6,6255;66,75967742;0,505;20,3;;3,418060421;10,25602265
15.02.2022 15:58;15.02.2022 16:58;91845;25,5125;Fedbatch;1774;0;2,998451429;3,001334286;-0,000217143;21;0;0;0;8468;0;0;3,425;6198,4;1400,055882;35,17;-3,27514;-26,2;-26,17970588;6,622;66,5569697;0,515;20,30666667;;3,426556318;10,28109489
15.02.2022 15:59;15.02.2022 16:59;91935;25,5375;Fedbatch;1864;0;2,999511429;3,00016;0,000123529;21;0;0;0;8468;0;0;3,435;6238,114286;1400,055882;35,14714286;-3,4261;-26,2;-26,18015152;6,619;66,3946875;0,523333333;20,305;;3,434835518;10,30552612
15.02.2022 16:01;15.02.2022 17:01;92025;25,5625;Fedbatch;1954;0;3,000072222;2,999811111;-1,43E-05;21;0;0;0;8468;0;0;3,445;6278,694444;1399,755556;35,13428571;-3,633377778;-26,2;-26,17830556;6,616;65,98833333;0,526666667;20,295;;3,443137263;10,33002236
15.02.2022 16:02;15.02.2022 17:02;92115;25,5875;Fedbatch;2044;0;2,999045714;3,000882857;-5,43E-05;21;0;0;0;8468;0;0;3,455;6319,142857;1399,839394;35,11833333;-3,82368125;-26,2;-26,18158824;6,613;65,85096774;0,53;20,285;;3,451675158;10,35521384
15.02.2022 16:04;15.02.2022 17:04;92205;25,6125;Fedbatch;2134;0;2,998548571;3,001002941;0,000394286;21;0;0;0;8468;0;0;3,46;6359,171429;1399,921212;35,1;-4,021471429;-26,2;-26,17902857;6,6105;65,9571875;0,54;20,295;;3,4602306;10,38045551
15.02.2022 16:05;15.02.2022 17:05;92295;25,6375;Fedbatch;2224;0;2,999482857;3,000037143;-0,000317143;21;0;0;0;8468;0;0;3,47;6399,342857;1399,915152;35,09333333;-4,202192308;-26,2;-26,17942857;6,60775;65,45617647;0,55;20,285;;3,468805761;10,40575377
15.02.2022 16:07;15.02.2022 17:07;92385;25,6625;Fedbatch;2314;0;2,999163889;3,000486111;0,000275758;21;0;0;0;8468;0;0;3,475;6440,166667;1400,061765;35,084;-4,394684615;-26,2;-26,18005714;6,605;65,2109375;0,545;20,275;;3,47716448;10,43041195
15.02.2022 16:08;15.02.2022 17:08;92475;25,6875;Fedbatch;2404;0;3,00072;2,999691429;0,000335294;21;0;0;0;8468;0;0;3,485;6481,114286;1400,034286;35,074;-4,586336364;-26,2;-26,18134286;6,603;65,21115385;0,555;20,25666667;;3,485544803;10,45513233
15.02.2022 16:10;15.02.2022 17:10;92565;25,7125;Fedbatch;2494;0;2,999931429;3,000697143;7,06E-05;21;0;0;0;8478,5;0;0;3,495;6521,485714;1400,059375;35,07333333;-4,7614625;-26,2;-26,17806061;6,5998;65,43433333;0,56;20,27;;3,494188562;10,48062822
15.02.2022 16:11;15.02.2022 17:11;92655;25,7375;Fedbatch;2584;0;2,999922857;3,000625714;2,29E-05;21;0;0;0;8556,5;0;0;3,505;6562,085714;1399,894286;35,08333333;-4,96151;-26,2;-26,17883333;6,62;65,60625;0,55;20,27666667;;3,502849354;10,50617275
15.02.2022 16:13;15.02.2022 17:13;92745;25,7625;Fedbatch;2674;0;2,999325;3,000338889;-0,000111111;21;0;0;0;8578;0;0;3,515;6603,25;1400,277143;35,07166667;-5,171109091;-26,2;-26,18005882;6,627285714;65,64617647;0,54;20,275;;3,511534027;10,53178609
15.02.2022 16:14;15.02.2022 17:14;92835;25,7875;Fedbatch;2764;0;3,000031429;2,999917143;-0,000237143;21;0;0;0;8578;0;0;3,52;6644,542857;1400,148485;35,045;-5,339670588;-26,2;-26,179125;6,6242;65,8253125;0,54;20,27666667;;3,520239587;10,55745941
15.02.2022 16:16;15.02.2022 17:16;92925;25,8125;Fedbatch;2854;0;2,999534286;3,000354286;-0,000142857;21;0;0;0;8578;0;0;3,53;6685,428571;1400,126471;35,03714286;-5,519925;-26,2;-26,18169697;6,6216;65,85258065;0,54;20,27;;3,528724758;10,58248124
15.02.2022 16:17;15.02.2022 17:17;93015;25,8375;Fedbatch;2944;0;2,998494286;3,000305714;0,000128571;21;0;0;0;8578;0;0;3,535;6726,4;1400,117143;35,025;-5,718654545;-26,2;-26,17820588;6,618857143;65,80451613;0,54;20,265;;3,537231752;10,60756587
15.02.2022 16:19;15.02.2022 17:19;93105;25,8625;Fedbatch;3034;0;2,999691667;3,001088889;-7,43E-05;21;0;0;0;8578;0;0;3,545;6768,027778;1400,14;35,025;-5,95925625;-26,2;-26,17769444;6,6148;65,79645161;0,54;20,266;;3,546001859;10,63342475
15.02.2022 16:20;15.02.2022 17:20;93195;25,8875;Fedbatch;3124;0;2,998811765;3,000171429;0,000185714;21;0;0;0;8578;0;0;3,555;6809,657143;1400,296875;35,015;-6,142954545;-26,2;-26,18312121;6,6115;65,625;0,535;20,265;;3,554792389;10,65934221
15.02.2022 16:22;15.02.2022 17:22;93285;25,9125;Fedbatch;3214;0;2,999782857;2,999114286;-3,03E-05;21;0;0;0;8578;0;0;3,565;6850,942857;1400,168571;35,005;-6,356614286;-26,2;-26,17791176;6,6082;65,6562069;0,536666667;20,265;;3,563610572;10,68533956
15.02.2022 16:23;15.02.2022 17:23;93375;25,9375;Fedbatch;3304;0;2,999413889;3,000491429;-0,000144444;21;0;0;0;8578;0;0;3,575;6892,888889;1400,022857;35,004;-6,516075;-26,2;-26,179;6,6045;65,76344828;0,535;20,266;;3,572450368;10,71139898
15.02.2022 16:25;15.02.2022 17:25;93465;25,9625;Fedbatch;3394;0;2,999597143;2,999317143;0,000397143;21;0;0;0;8578;0;0;3,585;6934,914286;1399,851429;34,995;-6,737546667;-26,2;-26,17927273;6,601285714;65,66;0,54;20,275;;3,581064646;10,73679201
15.02.2022 16:26;15.02.2022 17:26;93555;25,9875;Fedbatch;3484;0;2,999420588;2,999088235;6,57E-05;21;0;0;0;8639,8;0;0;3,59;6976,4;1399,896875;35,01;-6,92436875;-26,2;-26,17739394;6,6204;65,55037037;0,536666667;20,27333333;;3,589699747;10,76224484
15.02.2022 16:28;15.02.2022 17:28;93645;26,0125;Fedbatch;3574;0;3,000305714;2,998608571;-2,29E-05;21;0;0;0;8687;0;0;3,6;7018,085714;1399,91875;35;-7,135986667;-26,2;-26,17520588;6,630166667;65,42535714;0,53;20,26666667;;3,598604192;10,78848997
15.02.2022 16:29;15.02.2022 17:29;93735;26,0375;Fedbatch;3664;0;2,9995;3,000182857;-5,88E-06;21;0;0;0;8687;0;0;3,605;7060,416667;1400,017143;34,984;-7,3421125;-26,2;-26,1768;6,626;65,51;0,53;20,27;;3,607530867;10,81479896
15.02.2022 16:31;15.02.2022 17:31;93825;26,0625;Fedbatch;3754;0;2,999685714;3,000305714;-0,000354545;21;0;0;0;8687;0;0;3,615;7102,914286;1399,990323;34,975;-7,522773684;-26,2;-26,17911765;6,622833333;65,50703704;0,535;20,28;;3,61647756;10,84116529
15.02.2022 16:32;15.02.2022 17:32;93915;26,0875;Fedbatch;3844;0;3,000427273;3,000351429;0,00034;21;0;0;0;8687;0;0;3,625;7144,857143;1399,968571;34,975;-7,73935;-26,2;-26,17811765;6,619555556;65,21434783;0,535;20,26;;3,625454625;10,86761945
15.02.2022 16:34;15.02.2022 17:34;94005;26,1125;Fedbatch;3934;0;3,000405714;3,001108824;-0,000168571;21;0;0;0;8687;0;0;3,635;7186,914286;1400,02;34,97454545;-7,936690909;-26,2;-26,17955882;6,616;65,30583333;0,535;20,265;;3,634202843;10,89339764
15.02.2022 16:35;15.02.2022 17:35;94095;26,1375;Fedbatch;4024;0;2,999514706;2,99985;-8,33E-05;21;0;0;0;8687;0;0;3,645;7229,694444;1399,966667;34,97666667;-8,156941667;-26,2;-26,17722857;6,612166667;65,09230769;0,54;20,27;;3,642974362;10,91924289
15.02.2022 16:37;15.02.2022 17:37;94185;26,1625;Fedbatch;4114;0;3,000644118;3,00012;-3,14E-05;21;0;0;0;8687;0;0;3,655;7272,514286;1400,21875;34,97666667;-8,363723529;-26,2;-26,18014286;6,608166667;65,0426087;0,54;20,265;;3,652018924;10,945891
15.02.2022 16:38;15.02.2022 17:38;94275;26,1875;Fedbatch;4204;0;3,000205882;2,999757143;-0,000291176;21;0;0;0;8687;0;0;3,66;7314,857143;1399,954545;34,98166667;-8,505521429;-26,2;-26,17141176;6,6056;64,81096774;0,54;20,26;;3,661085618;10,97260264
15.02.2022 16:40;15.02.2022 17:40;94365;26,2125;Fedbatch;4294;0;3,000166667;2,999830556;0,000414706;21;0;0;0;8687;0;0;3,67;7357,972222;1399,863889;34,985;-8,761435714;-26,2;-26,18258333;6,6015;64,88461538;0,54;20,265;;3,670167554;10,9993575
15.02.2022 16:41;15.02.2022 17:41;94455;26,2375;Fedbatch;4384;0;3,00024;2,999214706;-0,000224242;21;0;0;0;8746,25;0;0;3,68;7401,085714;1400,032353;34,99666667;-8,9392125;-26,2;-26,17608824;6,623272727;64,72029412;0,545;20,265;;3,679273489;11,02618136
15.02.2022 16:43;15.02.2022 17:43;94545;26,2625;Fedbatch;4474;0;2,999151429;3,000405714;-8,57E-05;21;0;0;0;8796;0;0;3,685;7443,714286;1400,108824;35,01666667;-9,121633333;-26,2;-26,18253125;6,6305;64,47266667;0,54;20,26;;3,688153668;11,05233858
15.02.2022 16:44;15.02.2022 17:44;94635;26,2875;Fedbatch;4564;0;3,000408571;2,999636364;-5,71E-05;21;0;0;0;8796;0;0;3,695;7486,514286;1400,09697;35,01428571;-9,331341667;-26,2;-26,18045714;6,627285714;64,41323529;0,54;20,26;;3,697068658;11,07859671
15.02.2022 16:46;15.02.2022 17:46;94725;26,3125;Fedbatch;4654;0;2,999337143;3,000013889;0,000272222;21;0;0;0;8796;0;0;3,705;7530,027778;1399,985294;35,005;-9,530633333;-26,2;-26,18062857;6,623833333;64,3596875;0,54;20,255;;3,706253833;11,10564897
15.02.2022 16:47;15.02.2022 17:47;94815;26,3375;Fedbatch;4744;0;2,999802857;2,999442857;0,000342857;21;0;0;0;8796;0;0;3,715;7573,657143;1399,863636;35,00666667;-9,77205;-26,2;-26,17872727;6,62;64,19821429;0,546666667;20,26;;3,715459544;11,13275999
15.02.2022 16:49;15.02.2022 17:49;94905;26,3625;Fedbatch;4834;0;2,999885714;3,000154286;-5,71E-05;21;0;0;0;8796;0;0;3,725;7616,714286;1399,708824;35,01666667;-9,977677778;-26,2;-26,18;6,616833333;63,95911765;0,546666667;20,25333333;;3,724687941;11,15993611
15.02.2022 16:50;15.02.2022 17:50;94995;26,3875;Fedbatch;4924;0;2,999288571;3,000554286;-4,12E-05;21;0;0;0;8796;0;0;3,735;7659,885714;1400,178788;35,02;-10,16554444;-26,2;-26,18072727;6,612166667;63,81212121;0,555;20,25;;3,733941586;11,18718486
15.02.2022 16:52;15.02.2022 17:52;95085;26,4125;Fedbatch;5014;0;3,000802857;2,999711111;0,000202778;21;0;0;0;8796;0;0;3,745;7703,833333;1399,825714;35,02454545;-10,36438889;-26,2;-26,17991176;6,6092;63,48911765;0,56;20,245;;3,74296537;11,21375511
15.02.2022 16:53;15.02.2022 17:53;95175;26,4375;Fedbatch;5104;0;3,000777143;3,001070588;-0,00012;21;0;0;0;8796;0;0;3,755;7747,857143;1400,078788;35,02857143;-10,58240667;-26,2;-26,1808;6,6055;63,45117647;0,56;20,22666667;;3,751999594;11,24035445
15.02.2022 16:55;15.02.2022 17:55;95265;26,4625;Fedbatch;5194;0;3,0005;2,999088571;0,0002;21;0;0;0;8796;0;0;3,765;7791,314286;1400,014286;35,035;-10,80618421;-26,2;-26,17945714;6,602285714;63,24176471;0,56;20,24;;3,761320747;11,26779688
15.02.2022 16:56;15.02.2022 17:56;95355;26,4875;Fedbatch;5284;0;3,000594444;2,998447222;0,000138889;21;0;0;0;8847,8;0;0;3,77;7835,611111;1400,031034;35,03833333;-11,03755333;-26,2;-26,17622222;6,612142857;63,18515152;0,563333333;20,235;;3,770665329;11,29530656
15.02.2022 16:58;15.02.2022 17:58;95445;26,5125;Fedbatch;5374;0;3,000117143;2,998582857;0,000182857;21;0;0;0;8906;0;0;3,78;7880,028571;1399,803226;35,04;-11,20965;-26,2;-26,18061765;6,628;62,91352941;0,556666667;20,235;;3,780037175;11,32289476
15.02.2022 16:59;15.02.2022 17:59;95535;26,5375;Fedbatch;5464;0;3,001351429;3,0002;0,000176471;21;0;0;0;8906;0;0;3,79;7923,771429;1399,794118;35,01777778;-11,41134667;-26,2;-26,18167742;6,6245;62,82212121;0,56;20,225;;3,789165452;11,34976429
15.02.2022 17:01;15.02.2022 18:01;95625;26,5625;Fedbatch;5554;0;3,001008571;2,999408571;8,82E-05;21;0;0;0;8906;0;0;3,795;7967,742857;1400,00303;35,005;-11,62076429;-26,2;-26,179;6,6212;62,73181818;0,566666667;20,226;;3,798315726;11,37669691
15.02.2022 17:02;15.02.2022 18:02;95715;26,5875;Fedbatch;5644;0;3,000336111;2,998888889;-6,57E-05;21;0;0;0;8906;0;0;3,805;8012,444444;1399,747059;34,99571429;-11,85328462;-26,2;-26,17832353;6,6175;62,54451613;0,565;20,225;;3,807757209;11,40448493
15.02.2022 17:04;15.02.2022 18:04;95805;26,6125;Fedbatch;5734;0;3,000151429;3,00146;-0,000167647;21;0;0;0;8906;0;0;3,815;8057,371429;1399,776471;34,995;-12,06165833;-26,2;-26,17887879;6,6135;62,26242424;0,57;20,22;;3,817215723;11,43232133
15.02.2022 17:05;15.02.2022 18:05;95895;26,6375;Fedbatch;5824;0;2,998902857;3;0,000111429;21;0;0;0;8906;0;0;3,825;8101,714286;1399,879412;35;-12,2662375;-26,2;-26,18087879;6,6106;62,23333333;0,575;20,215;;3,826706693;11,46025148
15.02.2022 17:07;15.02.2022 18:07;95985;26,6625;Fedbatch;5914;0;3,000311429;3,000465714;-0,000108571;21;0;0;0;8906;0;0;3,835;8146,114286;1399,935294;35,00333333;-12,48000769;-26,2;-26,17737143;6,6065;62,13727273;0,573333333;20,22;;3,836214724;11,48823007
15.02.2022 17:08;15.02.2022 18:08;96075;26,6875;Fedbatch;6004;0;2,999647222;2,999808333;9,43E-05;21;0;0;0;8906;0;0;3,845;8191,138889;1400,027273;35,00555556;-12,69694375;-26,2;-26,18038235;6,6025;61,91028571;0,576;20,21;;3,845479538;11,51549127
15.02.2022 17:10;15.02.2022 18:10;96165;26,7125;Fedbatch;6094;0;3,001170588;2,999514286;0,000144118;21;0;0;0;8958,5;0;0;3,855;8236,4;1400,160606;35,01285714;-12,91349167;-26,2;-26,17817143;6,607666667;61,8134375;0,58;20,215;;3,854773375;11,54283618
15.02.2022 17:11;15.02.2022 18:11;96255;26,7375;Fedbatch;6184;0;2,999433333;3,001425714;1,88E-05;21;0;0;0;9015;0;0;3,865;8281,028571;1399,990909;35,025;-13,12864286;-26,2;-26,17781818;6,610166667;61,4503125;0,575;20,22;;3,86435256;11,57101891
15.02.2022 17:13;15.02.2022 18:13;96345;26,7625;Fedbatch;6274;0;3,000557143;3,001008571;0,000245714;21;0;0;0;9015;0;0;3,875;8325,828571;1399,871875;35,01454545;-13,33687778;-26,2;-26,18251515;6,6068;61,34;0,575;20,21;;3,87395725;11,5992749
15.02.2022 17:14;15.02.2022 18:14;96435;26,7875;Fedbatch;6364;0;3,000986111;2,999016667;-0,000164706;21;0;0;0;9015;0;0;3,885;8371,305556;1399,95;35,01;-13,53875556;-26,2;-26,1784;6,60375;61,06151515;0,58;20,195;;3,883584445;11,62759531
15.02.2022 17:16;15.02.2022 18:16;96525;26,8125;Fedbatch;6454;0;3,000931429;2,999377143;-1,18E-05;21;0;0;0;9067,666667;0;0;3,895;8417,057143;1399,975758;35,015;-13,71205833;-26,2;-26,17994118;6,602;60,871875;0,586666667;20,2;;3,89296885;11,65519978
15.02.2022 17:17;15.02.2022 18:17;96615;26,8375;Fedbatch;6544;0;3,000267647;2,998885294;0,000217647;21;0;0;0;9124;0;0;3,905;8462;1399,871429;35,015;-13,89901818;-26,2;-26,1798;6,6055;60,80030303;0,59;20,2;;3,902383439;11,68289133
15.02.2022 17:19;15.02.2022 18:19;96705;26,8625;Fedbatch;6634;0;3,000682857;2,999252941;0,00014;21;0;0;0;9124;0;0;3,915;8507,4;1400,00303;35,02;-14,1838;-26,2;-26,17874286;6,602;60,55875;0,59;20,18666667;;3,912086098;11,71142842
15.02.2022 17:20;15.02.2022 18:20;96795;26,8875;Fedbatch;6724;0;2,998752778;3,000869444;0,000245714;21;0;0;0;9196,75;0;0;3,925;8553,416667;1400,245714;35,036;-14,41974;-26,2;-26,17926471;6,617888889;60,37941176;0,59;20,19;;3,921809905;11,74002591
15.02.2022 17:22;15.02.2022 18:22;96885;26,9125;Fedbatch;6814;0;3,000011429;3,000229412;0,000308824;21;0;0;0;9233;0;0;3,935;8599,514286;1399,894118;35,03;-14,61772143;-26,2;-26,17632353;6,622833333;60,12794118;0,586;20,195;;3,9315569;11,76868978
15.02.2022 17:23;15.02.2022 18:23;96975;26,9375;Fedbatch;6904;0;2,999414706;3,000591429;-7,27E-05;21;0;0;0;9233;0;0;3,94;8645,114286;1400,063636;35,01833333;-14,83372308;-26,2;-26,18148571;6,618166667;59,87647059;0,585;20,185;;3,941331659;11,79743349
15.02.2022 17:25;15.02.2022 18:25;97065;26,9625;Fedbatch;6994;0;3,000997222;3,000391667;-5,00E-05;21;0;0;0;9233;0;0;3,95;8691,583333;1399,74;35,01428571;-15,04778462;-26,2;-26,18146875;6,6145;59,73085714;0,595;20,19;;3,950855755;11,82543836
15.02.2022 17:26;15.02.2022 18:26;97155;26,9875;Fedbatch;7084;0;3,000548571;3,000314286;-2,86E-06;21;0;0;0;9233;0;0;3,96;8738,085714;1399,966667;35,015;-15,20802;-26,2;-26,17684848;6,6105;59,55676471;0,6;20,19;;3,960413212;11,85353959
15.02.2022 17:28;15.02.2022 18:28;97245;27,0125;Fedbatch;7174;0;3,000197143;3,000511429;-0,0003;21;0;0;0;9233;0;0;3,97;8784,171429;1399,945714;35,01333333;-15,47251333;-26,2;-26,17939394;6,6065;59,37935484;0,6;20,184;;3,970262104;11,88249591
15.02.2022 17:29;15.02.2022 18:29;97335;27,0375;Fedbatch;7264;0;2,999748571;2,99932;9,41E-05;21;0;0;0;9233;0;0;3,98;8830,314286;1399,96;35,015;-15,73558182;-26,2;-26,18051429;6,6025;59,22264706;0,6;20,18;;3,980134262;11,9115188
15.02.2022 17:31;15.02.2022 18:31;97425;27,0625;Fedbatch;7354;0;2,999773529;3,000122857;-0,00019697;21;0;0;0;9289,333333;0;0;3,99;8876,972222;1399,958824;35,03;-15,91471538;-26,2;-26,18045714;6,6176;59,06971429;0,605;20,18;;3,990029815;11,94060863
15.02.2022 17:32;15.02.2022 18:32;97515;27,0875;Fedbatch;7444;0;2,999265714;3,00006;0,00014375;21;0;0;0;9343;0;0;4;8924;1399,934286;35,034;-16,13144286;-26,2;-26,18087879;6,6318;58,69970588;0,605;20,18;;3,999947306;11,96976112
15.02.2022 17:34;15.02.2022 18:34;97605;27,1125;Fedbatch;7534;0;2,999308571;3,001237143;-0,00025;21;0;0;0;9343;0;0;4,01;8970,342857;1400,114706;35,01857143;-16,32705;-26,2;-26,17944118;6,628428571;58,64272727;0,6;20,16;;4,009615029;11,99817765
15.02.2022 17:35;15.02.2022 18:35;97695;27,1375;Fedbatch;7624;0;3,000411429;3,001105882;0,000384848;21;0;0;0;9343;0;0;4,015;9016,914286;1400,022857;35,01428571;-16,59564375;-26,2;-26,18062857;6,62325;58,46647059;0,605;20,166;;4,019311425;12,02667669
15.02.2022 17:37;15.02.2022 18:37;97785;27,1625;Fedbatch;7714;0;3,000083333;3,001414286;-9,44E-05;21;0;0;0;9343;0;0;4,025;9064,166667;1400,083333;35,00454545;-16,83478;-26,2;-26,18063636;6,6195;58,30714286;0,615;20,16333333;;4,029315208;12,05607737
15.02.2022 17:38;15.02.2022 18:38;97875;27,1875;Fedbatch;7804;0;3,000234286;3,000777143;-6,36E-05;21;0;0;0;9343;0;0;4,035;9111,6;1399,971875;35,00545455;-17,00356667;-26,2;-26,1810303;6,615166667;58,09352941;0,615;20,16;;4,039340248;12,08553866
15.02.2022 17:40;15.02.2022 18:40;97965;27,2125;Fedbatch;7894;0;3,001223529;3,000717143;2,35E-05;21;0;0;0;9343;0;0;4,045;9158,457143;1400,061765;35,015;-17,24724615;-26,2;-26,17833333;6,6115;57,81060606;0,615;20,155;;4,04938595;12,1150588
15.02.2022 17:41;15.02.2022 18:41;98055;27,2375;Fedbatch;7984;0;3,000434286;3,000273529;-0,000177143;21;0;0;0;9343;0;0;4,055;9205,457143;1399,972727;35,01555556;-17,48223684;-26,2;-26,17851429;6,608166667;57,67333333;0,62;20,156;;4,059174922;12,14382274
15.02.2022 17:43;15.02.2022 18:43;98145;27,2625;Fedbatch;8074;0;2,999275;2,999805556;-0,000169444;21;0;0;0;9343;0;0;4,065;9253,25;1399,860606;35,01454545;-17,7300375;-26,2;-26,18069444;6,6035;57,494;0,623333333;20,16;;4,068995611;12,17267809
15.02.2022 17:44;15.02.2022 18:44;98235;27,2875;Fedbatch;8164;0;3,000617143;2,999168571;-0,000325714;21;0;0;0;9397,2;0;0;4,075;9300,942857;1400,115625;35,02;-17,90360909;-26,2;-26,17752941;6,6107;57,298;0,62;20,15;;4,079103701;12,20237605
15.02.2022 17:46;15.02.2022 18:46;98325;27,3125;Fedbatch;8254;0;2,999863889;2,999851429;0,000231429;21;0;0;0;9452;0;0;4,085;9348,833333;1399,914286;35,033;-18,1175;-26,2;-26,18119444;6,6212;57,06722222;0,625;20,145;;4,089223196;12,23210564
15.02.2022 17:47;15.02.2022 18:47;98415;27,3375;Fedbatch;8344;0;2,998802857;2,999034286;0,000352941;21;0;0;0;9452;0;0;4,095;9396,8;1399,974194;35,02;-18,34043529;-26,2;-26,18038235;6,618166667;56,98060606;0,62;20,15;;4,099372718;12,26192157
15.02.2022 17:49;15.02.2022 18:49;98505;27,3625;Fedbatch;8434;0;3,001211765;3,000525714;-0,000231429;21;0;0;0;9452;0;0;4,105;9444,142857;1399,95;35,01555556;-18,61253333;-26,2;-26,18061765;6,6135;56,77766667;0,625;20,145;;4,109546586;12,29180714
15.02.2022 17:50;15.02.2022 18:50;98595;27,3875;Fedbatch;8524;0;3,001266667;3,000622857;1,14E-05;21;0;0;0;9452;0;0;4,115;9492,277778;1400,064706;35,015;-18,84764286;-26,2;-26,1815;6,6095;56,41472222;0,63;20,13333333;;4,119743027;12,32175713
15.02.2022 17:52;15.02.2022 18:52;98685;27,4125;Fedbatch;8614;0;2,99914;3,001317143;0,000455882;21;0;0;0;9452;0;0;4,126666667;9540,571429;1400,008571;35,01428571;-19,05325455;-26,2;-26,17953125;6,6055;56,39735294;0,635714286;20,135;;4,129687241;12,35096445
15.02.2022 17:53;15.02.2022 18:53;98775;27,4375;Fedbatch;8704;0;3,001197143;3,000628571;0,000168571;21;0;0;0;9452;0;0;4,14;9588,371429;1400,093939;35,01533333;-19,2514375;-26,2;-26,17959375;6,6015;56,2384375;0,64;20,13428571;;4,13964947;12,38022288
15.02.2022 17:55;15.02.2022 18:55;98865;27,4625;Fedbatch;8794;0;3,000247222;2,999794444;0,000130556;21;0;0;0;9518,75;0;0;4,146666667;9636,944444;1400,114286;35,02846154;-19,55127692;-26,2;-26,17667647;6,616714286;55,81333333;0,64;20,115;;4,149918706;12,4103811
15.02.2022 17:56;15.02.2022 18:56;98955;27,4875;Fedbatch;8884;0;3,000762857;3,000297059;0,000142857;21;0;0;0;9561;0;0;4,16;9685,6;1400,064706;35,03;-19,73272308;-26,2;-26,17875758;6,62775;55,63411765;0,633333333;20,12;;4,160210976;12,44060506
15.02.2022 17:58;15.02.2022 18:58;99045;27,5125;Fedbatch;8974;0;2,999502857;3,000897222;-0,000205714;21;0;0;0;9561;0;0;4,17;9734,361111;1399,84;35,00857143;-19,99964545;-26,2;-26,17826471;6,6235;55,51857143;0,64;20,12;;4,170521327;12,47088022
15.02.2022 17:59;15.02.2022 18:59;99135;27,5375;Fedbatch;9064;0;3,00058;2,999727273;-0,000341176;21;0;0;0;9561;0;0;4,183333333;9783,257143;1399,847059;35,00166667;-20,21362308;-26,2;-26,18255882;6,619833333;55,26794118;0,64;20,11;;4,180860488;12,50123806
15.02.2022 18:01;15.02.2022 19:01;99225;27,5625;Fedbatch;9154;0;2,998668571;3,000188235;0,000697143;21;0;0;0;9561;0;0;4,195;9831,485714;1400,002857;34,995;-20,455125;-26,2;-26,17874286;6,6155;55,06542857;0,646666667;20,1;;4,191229664;12,53168212
